WorkloadId,Status,Instance,Region,Mode,Created,Completed,QPU,Usage (seconds),User,Tags,Account
d52mrr8nsj9s73b05nt0,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:ed0704ac-ad7d-4366-9bcc-4217fb64abd1::,us-east,job,2025-12-19T15:23:25.558Z,2025-12-19T15:23:36.902Z,ibm_torino,7,John Kerfoot,"NQCC-Q4, CQAVQE_DW4_exact, shots:4096, Resilience Test, Resilience=0, 30 copies",d4f95db0515b47b7ba61dba8a424f873
d52mrngnsj9s73b05nog,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:ed0704ac-ad7d-4366-9bcc-4217fb64abd1::,us-east,job,2025-12-19T15:23:10.767Z,2025-12-19T15:23:24.790Z,ibm_torino,7,John Kerfoot,"NQCC-Q4, CQAVQE_DW4_exact, shots:4096, Resilience Test, Resilience=0, 30 copies",d4f95db0515b47b7ba61dba8a424f873
d52mrfrht8fs739u7p5g,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:ed0704ac-ad7d-4366-9bcc-4217fb64abd1::,us-east,job,2025-12-19T15:22:39.577Z,2025-12-19T15:23:09.647Z,ibm_torino,7,John Kerfoot,"NQCC-Q4, CQAVQE_DW4_exact, shots:4096, Resilience Test, Resilience=0, 30 copies",d4f95db0515b47b7ba61dba8a424f873
d52mrcnp3tbc73alnab0,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:ed0704ac-ad7d-4366-9bcc-4217fb64abd1::,us-east,job,2025-12-19T15:22:26.092Z,2025-12-19T15:22:38.725Z,ibm_torino,7,John Kerfoot,"NQCC-Q4, CQAVQE_DW4_exact, shots:4096, Resilience Test, Resilience=0, 30 copies",d4f95db0515b47b7ba61dba8a424f873
d52mr7gnsj9s73b05n90,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:ed0704ac-ad7d-4366-9bcc-4217fb64abd1::,us-east,job,2025-12-19T15:22:06.471Z,2025-12-19T15:22:25.114Z,ibm_torino,7,John Kerfoot,"NQCC-Q4, CQAVQE_DW4_exact, shots:4096, Resilience Test, Resilience=0, 30 copies",d4f95db0515b47b7ba61dba8a424f873
d52mr4bht8fs739u7op0,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:ed0704ac-ad7d-4366-9bcc-4217fb64abd1::,us-east,job,2025-12-19T15:21:53.779Z,2025-12-19T15:22:05.528Z,ibm_torino,7,John Kerfoot,"NQCC-Q4, CQAVQE_DW4_exact, shots:4096, Resilience Test, Resilience=0, 30 copies",d4f95db0515b47b7ba61dba8a424f873
d52mqjjht8fs739u7o8g,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:ed0704ac-ad7d-4366-9bcc-4217fb64abd1::,us-east,job,2025-12-19T15:20:46.262Z,2025-12-19T15:21:53.015Z,ibm_torino,7,John Kerfoot,"NQCC-Q4, CQAVQE_DW4_exact, shots:4096, Resilience Test, Resilience=0, 30 copies",d4f95db0515b47b7ba61dba8a424f873
d52mq3hsmlfc739e3ou0,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:ed0704ac-ad7d-4366-9bcc-4217fb64abd1::,us-east,job,2025-12-19T15:19:42.830Z,2025-12-19T15:20:45.452Z,ibm_torino,7,John Kerfoot,"NQCC-Q4, CQAVQE_DW4_exact, shots:4096, Resilience Test, Resilience=0, 30 copies",d4f95db0515b47b7ba61dba8a424f873
d52mq0onsj9s73b05m60,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:ed0704ac-ad7d-4366-9bcc-4217fb64abd1::,us-east,job,2025-12-19T15:19:31.036Z,2025-12-19T15:19:41.852Z,ibm_torino,7,John Kerfoot,"NQCC-Q4, CQAVQE_DW4_exact, shots:4096, Resilience Test, Resilience=0, 30 copies",d4f95db0515b47b7ba61dba8a424f873
d52mptjht8fs739u7ni0,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:ed0704ac-ad7d-4366-9bcc-4217fb64abd1::,us-east,job,2025-12-19T15:19:18.906Z,2025-12-19T15:19:30.296Z,ibm_torino,7,John Kerfoot,"NQCC-Q4, CQAVQE_DW4_exact, shots:4096, Resilience Test, Resilience=0, 30 copies",d4f95db0515b47b7ba61dba8a424f873
d52mpqhsmlfc739e3olg,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:ed0704ac-ad7d-4366-9bcc-4217fb64abd1::,us-east,job,2025-12-19T15:19:06.940Z,2025-12-19T15:19:17.913Z,ibm_torino,7,John Kerfoot,"NQCC-Q4, CQAVQE_DW4_exact, shots:4096, Resilience Test, Resilience=0, 30 copies",d4f95db0515b47b7ba61dba8a424f873
d52mpmvp3tbc73aln8ng,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:ed0704ac-ad7d-4366-9bcc-4217fb64abd1::,us-east,job,2025-12-19T15:18:51.093Z,2025-12-19T15:19:03.267Z,ibm_torino,7,John Kerfoot,"NQCC-Q4, CQAVQE_DW4_exact, shots:4096, Resilience Test, Resilience=0, 30 copies",d4f95db0515b47b7ba61dba8a424f873
d52mpipsmlfc739e3ocg,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:ed0704ac-ad7d-4366-9bcc-4217fb64abd1::,us-east,job,2025-12-19T15:18:35.123Z,2025-12-19T15:18:46.361Z,ibm_torino,7,John Kerfoot,"NQCC-Q4, CQAVQE_DW4_exact, shots:4096, Resilience Test, Resilience=0, 30 copies",d4f95db0515b47b7ba61dba8a424f873
d52mpfrht8fs739u7n5g,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:ed0704ac-ad7d-4366-9bcc-4217fb64abd1::,us-east,job,2025-12-19T15:18:23.494Z,2025-12-19T15:18:34.430Z,ibm_torino,7,John Kerfoot,"NQCC-Q4, CQAVQE_DW4_exact, shots:4096, Resilience Test, Resilience=0, 30 copies",d4f95db0515b47b7ba61dba8a424f873
d52mpd3ht8fs739u7n2g,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:ed0704ac-ad7d-4366-9bcc-4217fb64abd1::,us-east,job,2025-12-19T15:18:12.086Z,2025-12-19T15:18:22.783Z,ibm_torino,7,John Kerfoot,"NQCC-Q4, CQAVQE_DW4_exact, shots:4096, Resilience Test, Resilience=0, 30 copies",d4f95db0515b47b7ba61dba8a424f873
d52mpa7p3tbc73aln8b0,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:ed0704ac-ad7d-4366-9bcc-4217fb64abd1::,us-east,job,2025-12-19T15:18:00.391Z,2025-12-19T15:18:11.251Z,ibm_torino,7,John Kerfoot,"NQCC-Q4, CQAVQE_DW4_exact, shots:4096, Resilience Test, Resilience=0, 30 copies",d4f95db0515b47b7ba61dba8a424f873
d52mp73ht8fs739u7ms0,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:ed0704ac-ad7d-4366-9bcc-4217fb64abd1::,us-east,job,2025-12-19T15:17:48.366Z,2025-12-19T15:17:59.572Z,ibm_torino,7,John Kerfoot,"NQCC-Q4, CQAVQE_DW4_exact, shots:4096, Resilience Test, Resilience=0, 30 copies",d4f95db0515b47b7ba61dba8a424f873
d52mp3psmlfc739e3nu0,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:ed0704ac-ad7d-4366-9bcc-4217fb64abd1::,us-east,job,2025-12-19T15:17:35.855Z,2025-12-19T15:17:47.667Z,ibm_torino,7,John Kerfoot,"NQCC-Q4, CQAVQE_DW4_exact, shots:4096, Resilience Test, Resilience=0, 30 copies",d4f95db0515b47b7ba61dba8a424f873
d52mp0rht8fs739u7mm0,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:ed0704ac-ad7d-4366-9bcc-4217fb64abd1::,us-east,job,2025-12-19T15:17:23.661Z,2025-12-19T15:17:35.046Z,ibm_torino,7,John Kerfoot,"NQCC-Q4, CQAVQE_DW4_exact, shots:4096, Resilience Test, Resilience=0, 30 copies",d4f95db0515b47b7ba61dba8a424f873
d52motvp3tbc73aln7v0,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:ed0704ac-ad7d-4366-9bcc-4217fb64abd1::,us-east,job,2025-12-19T15:17:11.945Z,2025-12-19T15:17:22.984Z,ibm_torino,7,John Kerfoot,"NQCC-Q4, CQAVQE_DW4_exact, shots:4096, Resilience Test, Resilience=0, 30 copies",d4f95db0515b47b7ba61dba8a424f873
d52mor1smlfc739e3nkg,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:ed0704ac-ad7d-4366-9bcc-4217fb64abd1::,us-east,job,2025-12-19T15:17:00.184Z,2025-12-19T15:17:11.165Z,ibm_torino,7,John Kerfoot,"NQCC-Q4, CQAVQE_DW4_exact, shots:4096, Resilience Test, Resilience=0, 30 copies",d4f95db0515b47b7ba61dba8a424f873
d52moo0nsj9s73b05kvg,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:ed0704ac-ad7d-4366-9bcc-4217fb64abd1::,us-east,job,2025-12-19T15:16:48.191Z,2025-12-19T15:16:59.315Z,ibm_torino,7,John Kerfoot,"NQCC-Q4, CQAVQE_DW4_exact, shots:4096, Resilience Test, Resilience=0, 30 copies",d4f95db0515b47b7ba61dba8a424f873
d52mokpsmlfc739e3nf0,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:ed0704ac-ad7d-4366-9bcc-4217fb64abd1::,us-east,job,2025-12-19T15:16:35.737Z,2025-12-19T15:16:47.031Z,ibm_torino,7,John Kerfoot,"NQCC-Q4, CQAVQE_DW4_exact, shots:4096, Resilience Test, Resilience=0, 30 copies",d4f95db0515b47b7ba61dba8a424f873
d52mohrht8fs739u7m70,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:ed0704ac-ad7d-4366-9bcc-4217fb64abd1::,us-east,job,2025-12-19T15:16:23.699Z,2025-12-19T15:16:34.845Z,ibm_torino,7,John Kerfoot,"NQCC-Q4, CQAVQE_DW4_exact, shots:4096, Resilience Test, Resilience=0, 30 copies",d4f95db0515b47b7ba61dba8a424f873
d52moerht8fs739u7m3g,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:ed0704ac-ad7d-4366-9bcc-4217fb64abd1::,us-east,job,2025-12-19T15:16:11.643Z,2025-12-19T15:16:22.563Z,ibm_torino,7,John Kerfoot,"NQCC-Q4, CQAVQE_DW4_exact, shots:4096, Resilience Test, Resilience=0, 30 copies",d4f95db0515b47b7ba61dba8a424f873
d52mobpsmlfc739e3n50,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:ed0704ac-ad7d-4366-9bcc-4217fb64abd1::,us-east,job,2025-12-19T15:15:59.383Z,2025-12-19T15:16:10.757Z,ibm_torino,7,John Kerfoot,"NQCC-Q4, CQAVQE_DW4_exact, shots:4096, Resilience Test, Resilience=0, 30 copies",d4f95db0515b47b7ba61dba8a424f873
d52mo90nsj9s73b05kh0,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:ed0704ac-ad7d-4366-9bcc-4217fb64abd1::,us-east,job,2025-12-19T15:15:48.126Z,2025-12-19T15:15:58.656Z,ibm_torino,7,John Kerfoot,"NQCC-Q4, CQAVQE_DW4_exact, shots:4096, Resilience Test, Resilience=0, 30 copies",d4f95db0515b47b7ba61dba8a424f873
d52mo63ht8fs739u7lr0,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:ed0704ac-ad7d-4366-9bcc-4217fb64abd1::,us-east,job,2025-12-19T15:15:36.298Z,2025-12-19T15:15:47.282Z,ibm_torino,7,John Kerfoot,"NQCC-Q4, CQAVQE_DW4_exact, shots:4096, Resilience Test, Resilience=0, 30 copies",d4f95db0515b47b7ba61dba8a424f873
d52mo33ht8fs739u7ln0,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:ed0704ac-ad7d-4366-9bcc-4217fb64abd1::,us-east,job,2025-12-19T15:15:24.690Z,2025-12-19T15:15:35.541Z,ibm_torino,7,John Kerfoot,"NQCC-Q4, CQAVQE_DW4_exact, shots:4096, Resilience Test, Resilience=0, 30 copies",d4f95db0515b47b7ba61dba8a424f873
d52mo01smlfc739e3mq0,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:ed0704ac-ad7d-4366-9bcc-4217fb64abd1::,us-east,job,2025-12-19T15:15:12.502Z,2025-12-19T15:15:23.909Z,ibm_torino,7,John Kerfoot,"NQCC-Q4, CQAVQE_DW4_exact, shots:4096, Resilience Test, Resilience=0, 30 copies",d4f95db0515b47b7ba61dba8a424f873
d52mnt3ht8fs739u7lh0,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:ed0704ac-ad7d-4366-9bcc-4217fb64abd1::,us-east,job,2025-12-19T15:15:00.742Z,2025-12-19T15:15:11.337Z,ibm_torino,7,John Kerfoot,"NQCC-Q4, CQAVQE_DW4_exact, shots:4096, Resilience Test, Resilience=0, 30 copies",d4f95db0515b47b7ba61dba8a424f873
d52mnq7p3tbc73aln6r0,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:ed0704ac-ad7d-4366-9bcc-4217fb64abd1::,us-east,job,2025-12-19T15:14:48.264Z,2025-12-19T15:14:59.598Z,ibm_torino,7,John Kerfoot,"NQCC-Q4, CQAVQE_DW4_exact, shots:4096, Resilience Test, Resilience=0, 30 copies",d4f95db0515b47b7ba61dba8a424f873
d52mnn3ht8fs739u7lbg,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:ed0704ac-ad7d-4366-9bcc-4217fb64abd1::,us-east,job,2025-12-19T15:14:36.318Z,2025-12-19T15:14:47.457Z,ibm_torino,7,John Kerfoot,"NQCC-Q4, CQAVQE_DW4_exact, shots:4096, Resilience Test, Resilience=0, 30 copies",d4f95db0515b47b7ba61dba8a424f873
d52mnk0nsj9s73b05ju0,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:ed0704ac-ad7d-4366-9bcc-4217fb64abd1::,us-east,job,2025-12-19T15:14:24.106Z,2025-12-19T15:14:35.092Z,ibm_torino,7,John Kerfoot,"NQCC-Q4, CQAVQE_DW4_exact, shots:4096, Resilience Test, Resilience=0, 30 copies",d4f95db0515b47b7ba61dba8a424f873
d52mnh0nsj9s73b05jqg,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:ed0704ac-ad7d-4366-9bcc-4217fb64abd1::,us-east,job,2025-12-19T15:14:12.065Z,2025-12-19T15:14:23.329Z,ibm_torino,7,John Kerfoot,"NQCC-Q4, CQAVQE_DW4_exact, shots:4096, Resilience Test, Resilience=0, 30 copies",d4f95db0515b47b7ba61dba8a424f873
d52mncgnsj9s73b05jmg,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:ed0704ac-ad7d-4366-9bcc-4217fb64abd1::,us-east,job,2025-12-19T15:13:54.801Z,2025-12-19T15:14:05.931Z,ibm_torino,7,John Kerfoot,"NQCC-Q4, CQAVQE_DW4_exact, shots:4096, Resilience Test, Resilience=0, 30 copies",d4f95db0515b47b7ba61dba8a424f873
d52mn9hsmlfc739e3m4g,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:ed0704ac-ad7d-4366-9bcc-4217fb64abd1::,us-east,job,2025-12-19T15:13:42.474Z,2025-12-19T15:13:53.760Z,ibm_torino,7,John Kerfoot,"NQCC-Q4, CQAVQE_DW4_exact, shots:4096, Resilience Test, Resilience=0, 30 copies",d4f95db0515b47b7ba61dba8a424f873
d52mn6gnsj9s73b05jg0,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:ed0704ac-ad7d-4366-9bcc-4217fb64abd1::,us-east,job,2025-12-19T15:13:30.729Z,2025-12-19T15:13:41.849Z,ibm_torino,7,John Kerfoot,"NQCC-Q4, CQAVQE_DW4_exact, shots:4096, Resilience Test, Resilience=0, 30 copies",d4f95db0515b47b7ba61dba8a424f873
d52mn3np3tbc73aln650,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:ed0704ac-ad7d-4366-9bcc-4217fb64abd1::,us-east,job,2025-12-19T15:13:18.423Z,2025-12-19T15:13:29.815Z,ibm_torino,7,John Kerfoot,"NQCC-Q4, CQAVQE_DW4_exact, shots:4096, Resilience Test, Resilience=0, 30 copies",d4f95db0515b47b7ba61dba8a424f873
d52mn0gnsj9s73b05jag,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:ed0704ac-ad7d-4366-9bcc-4217fb64abd1::,us-east,job,2025-12-19T15:13:06.903Z,2025-12-19T15:13:17.623Z,ibm_torino,7,John Kerfoot,"NQCC-Q4, CQAVQE_DW4_exact, shots:4096, Resilience Test, Resilience=0, 30 copies",d4f95db0515b47b7ba61dba8a424f873
d52mmthsmlfc739e3lp0,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:ed0704ac-ad7d-4366-9bcc-4217fb64abd1::,us-east,job,2025-12-19T15:12:54.603Z,2025-12-19T15:13:06.151Z,ibm_torino,7,John Kerfoot,"NQCC-Q4, CQAVQE_DW4_exact, shots:4096, Resilience Test, Resilience=0, 30 copies",d4f95db0515b47b7ba61dba8a424f873
d52mmqnp3tbc73aln5rg,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:ed0704ac-ad7d-4366-9bcc-4217fb64abd1::,us-east,job,2025-12-19T15:12:42.138Z,2025-12-19T15:12:53.751Z,ibm_torino,7,John Kerfoot,"NQCC-Q4, CQAVQE_DW4_exact, shots:4096, Resilience Test, Resilience=0, 30 copies",d4f95db0515b47b7ba61dba8a424f873
d52mmnbht8fs739u7kcg,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:ed0704ac-ad7d-4366-9bcc-4217fb64abd1::,us-east,job,2025-12-19T15:12:29.338Z,2025-12-19T15:12:40.863Z,ibm_torino,7,John Kerfoot,"NQCC-Q4, CQAVQE_DW4_exact, shots:4096, Resilience Test, Resilience=0, 30 copies",d4f95db0515b47b7ba61dba8a424f873
d52mmk0nsj9s73b05it0,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:ed0704ac-ad7d-4366-9bcc-4217fb64abd1::,us-east,job,2025-12-19T15:12:16.911Z,2025-12-19T15:12:28.337Z,ibm_torino,7,John Kerfoot,"NQCC-Q4, CQAVQE_DW4_exact, shots:4096, Resilience Test, Resilience=0, 30 copies",d4f95db0515b47b7ba61dba8a424f873
d52mmh9smlfc739e3lcg,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:ed0704ac-ad7d-4366-9bcc-4217fb64abd1::,us-east,job,2025-12-19T15:12:05.388Z,2025-12-19T15:12:16.173Z,ibm_torino,7,John Kerfoot,"NQCC-Q4, CQAVQE_DW4_exact, shots:4096, Resilience Test, Resilience=0, 30 copies",d4f95db0515b47b7ba61dba8a424f873
d52mmdnp3tbc73aln5fg,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:ed0704ac-ad7d-4366-9bcc-4217fb64abd1::,us-east,job,2025-12-19T15:11:50.452Z,2025-12-19T15:12:04.593Z,ibm_torino,7,John Kerfoot,"NQCC-Q4, CQAVQE_DW4_exact, shots:4096, Resilience Test, Resilience=0, 30 copies",d4f95db0515b47b7ba61dba8a424f873
d52mmabht8fs739u7k00,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:ed0704ac-ad7d-4366-9bcc-4217fb64abd1::,us-east,job,2025-12-19T15:11:37.379Z,2025-12-19T15:11:49.543Z,ibm_torino,7,John Kerfoot,"NQCC-Q4, CQAVQE_DW4_exact, shots:4096, Resilience Test, Resilience=0, 30 copies",d4f95db0515b47b7ba61dba8a424f873
d52mm71smlfc739e3l2g,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:ed0704ac-ad7d-4366-9bcc-4217fb64abd1::,us-east,job,2025-12-19T15:11:24.814Z,2025-12-19T15:11:36.676Z,ibm_torino,7,John Kerfoot,"NQCC-Q4, CQAVQE_DW4_exact, shots:4096, Resilience Test, Resilience=0, 30 copies",d4f95db0515b47b7ba61dba8a424f873
d52mm4bht8fs739u7jq0,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:ed0704ac-ad7d-4366-9bcc-4217fb64abd1::,us-east,job,2025-12-19T15:11:13.123Z,2025-12-19T15:11:24.105Z,ibm_torino,7,John Kerfoot,"NQCC-Q4, CQAVQE_DW4_exact, shots:4096, Resilience Test, Resilience=0, 30 copies",d4f95db0515b47b7ba61dba8a424f873
d52mm11smlfc739e3kr0,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:ed0704ac-ad7d-4366-9bcc-4217fb64abd1::,us-east,job,2025-12-19T15:11:00.387Z,2025-12-19T15:11:11.945Z,ibm_torino,7,John Kerfoot,"NQCC-Q4, CQAVQE_DW4_exact, shots:4096, Resilience Test, Resilience=0, 30 copies",d4f95db0515b47b7ba61dba8a424f873
d52mltrht8fs739u7jk0,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:ed0704ac-ad7d-4366-9bcc-4217fb64abd1::,us-east,job,2025-12-19T15:10:47.336Z,2025-12-19T15:10:59.449Z,ibm_torino,7,John Kerfoot,"NQCC-Q4, CQAVQE_DW4_exact, shots:4096, Resilience Test, Resilience=0, 30 copies",d4f95db0515b47b7ba61dba8a424f873
d52mlo8nsj9s73b05i20,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:ed0704ac-ad7d-4366-9bcc-4217fb64abd1::,us-east,job,2025-12-19T15:10:25.969Z,2025-12-19T15:10:40.460Z,ibm_torino,7,John Kerfoot,"NQCC-Q4, CQAVQE_DW4_exact, shots:4096, Resilience Test, Resilience=0, 30 copies",d4f95db0515b47b7ba61dba8a424f873
d52mll8nsj9s73b05htg,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:ed0704ac-ad7d-4366-9bcc-4217fb64abd1::,us-east,job,2025-12-19T15:10:13.628Z,2025-12-19T15:10:24.961Z,ibm_torino,7,John Kerfoot,"NQCC-Q4, CQAVQE_DW4_exact, shots:4096, Resilience Test, Resilience=0, 30 copies",d4f95db0515b47b7ba61dba8a424f873
d52mli9smlfc739e3kd0,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:ed0704ac-ad7d-4366-9bcc-4217fb64abd1::,us-east,job,2025-12-19T15:10:01.190Z,2025-12-19T15:10:12.753Z,ibm_torino,7,John Kerfoot,"NQCC-Q4, CQAVQE_DW4_exact, shots:4096, Resilience Test, Resilience=0, 30 copies",d4f95db0515b47b7ba61dba8a424f873
d52mlf3ht8fs739u7j5g,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:ed0704ac-ad7d-4366-9bcc-4217fb64abd1::,us-east,job,2025-12-19T15:09:48.764Z,2025-12-19T15:10:00.245Z,ibm_torino,7,John Kerfoot,"NQCC-Q4, CQAVQE_DW4_exact, shots:4096, Resilience Test, Resilience=0, 30 copies",d4f95db0515b47b7ba61dba8a424f873
d52mlagnsj9s73b05hig,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:ed0704ac-ad7d-4366-9bcc-4217fb64abd1::,us-east,job,2025-12-19T15:09:30.802Z,2025-12-19T15:09:48.053Z,ibm_torino,7,John Kerfoot,"NQCC-Q4, CQAVQE_DW4_exact, shots:4096, Resilience Test, Resilience=0, 30 copies",d4f95db0515b47b7ba61dba8a424f873
d52ml7jht8fs739u7iug,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:ed0704ac-ad7d-4366-9bcc-4217fb64abd1::,us-east,job,2025-12-19T15:09:18.208Z,2025-12-19T15:09:29.814Z,ibm_torino,7,John Kerfoot,"NQCC-Q4, CQAVQE_DW4_exact, shots:4096, Resilience Test, Resilience=0, 30 copies",d4f95db0515b47b7ba61dba8a424f873
d52ml4hsmlfc739e3k00,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:ed0704ac-ad7d-4366-9bcc-4217fb64abd1::,us-east,job,2025-12-19T15:09:06.089Z,2025-12-19T15:09:17.443Z,ibm_torino,7,John Kerfoot,"NQCC-Q4, CQAVQE_DW4_exact, shots:4096, Resilience Test, Resilience=0, 30 copies",d4f95db0515b47b7ba61dba8a424f873
d52ml13ht8fs739u7in0,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:ed0704ac-ad7d-4366-9bcc-4217fb64abd1::,us-east,job,2025-12-19T15:08:52.945Z,2025-12-19T15:09:04.845Z,ibm_torino,7,John Kerfoot,"NQCC-Q4, CQAVQE_DW4_exact, shots:4096, Resilience Test, Resilience=0, 30 copies",d4f95db0515b47b7ba61dba8a424f873
d52mks9smlfc739e3jog,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:ed0704ac-ad7d-4366-9bcc-4217fb64abd1::,us-east,job,2025-12-19T15:08:33.547Z,2025-12-19T15:08:44.856Z,ibm_torino,7,John Kerfoot,"NQCC-Q4, CQAVQE_DW4_exact, shots:4096, Resilience Test, Resilience=0, 30 copies",d4f95db0515b47b7ba61dba8a424f873
d52mkp9smlfc739e3jl0,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:ed0704ac-ad7d-4366-9bcc-4217fb64abd1::,us-east,job,2025-12-19T15:08:21.108Z,2025-12-19T15:08:32.661Z,ibm_torino,7,John Kerfoot,"NQCC-Q4, CQAVQE_DW4_exact, shots:4096, Resilience Test, Resilience=0, 30 copies",d4f95db0515b47b7ba61dba8a424f873
